': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789390802 conv_key=jwt_leg_caoyunxiang_8f4ba1f7 legid={'authority': 'TCE', 'expireTime': 1789454808, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637253 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637263 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637286 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637296 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637327 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637346 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637355 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637366 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637377 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637390 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637400 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637413 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637424 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637437 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637450 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637462 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789637791 conv_key=jwt_leg_caoyunxiang_e3315dbc legid={'user': 'caoyunxiang'}
1789637798 conv_key=jwt_leg_caoyunxiang_14c37cbf legid={'user': 'caoyunxiang'}
1789637803 conv_key=jwt_leg_caoyunxiang_b3a1fa22 legid={'user': 'caoyunxiang'}
1789637831 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637837 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637843 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637848 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637975 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637981 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637988 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789637994 conv_key=jwt_leg_caoyunxiang legid={'user': 'caoyunxiang'}
1789638341 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789638355 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789638398 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789641515 conv_key=jwt_leg_zztest legid={'user': 'zztest'}
1789641810 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789641838 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789641865 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789641875 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645799 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709976, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645811 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645820 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645829 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645839 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645849 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709892, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645877 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789645893 conv_key=jwt_leg_caoyunxiang legid={'authority': 'TCE', 'expireTime': 1789709819, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789646292 conv_key=jwt_leg_zzrefactor legid={'user': 'zzrefactor'}
1789646300 conv_key=jwt_leg_zzrefactor_sub_8522d957 legid={'user': 'zzrefactor_sub'}
1789646328 conv_key=jwt_leg_zzladder legid={'user': 'zzladder'}
1789646605 conv_key=jwt_leg_zzfinal legid={'user': 'zzfinal'}
1789646752 conv_key=jwt_leg_zzstress1 legid={'user': 'zzstress1'}
1789646757 conv_key=jwt_leg_zzstress2 legid={'user': 'zzstress2'}
1789646762 conv_key=jwt_leg_zzstress3 legid={'user': 'zzstress3'}
1789646767 conv_key=jwt_leg_zzstress4 legid={'user': 'zzstress4'}
1789646772 conv_key=jwt_leg_zzstress5 legid={'user': 'zzstress5'}
1789646777 conv_key=jwt_leg_zzstress6 legid={'user': 'zzstress6'}
1789646782 conv_key=jwt_leg_zzstress7 legid={'user': 'zzstress7'}
1789646786 conv_key=jwt_leg_zzstress8 legid={'user': 'zzstress8'}
1789646791 conv_key=jwt_leg_zzstress9 legid={'user': 'zzstress9'}
1789646796 conv_key=jwt_leg_zzstress10 legid={'user': 'zzstress10'}
1789646817 conv_key=jwt_leg_zzpar1x1 legid={'user': 'zzpar1x1'}
1789646817 conv_key=jwt_leg_zzpar1x3 legid={'user': 'zzpar1x3'}
1789646817 conv_key=jwt_leg_zzpar1x2 legid={'user': 'zzpar1x2'}
1789646817 conv_key=jwt_leg_zzpar1x4 legid={'user': 'zzpar1x4'}
1789646821 conv_key=jwt_leg_zzpar2x1 legid={'user': 'zzpar2x1'}
1789646826 conv_key=jwt_leg_zzpar2x2 legid={'user': 'zzpar2x2'}
1789646874 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789646885 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789646903 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647031 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647126 conv_key=jwt_leg_zzlong2 legid={'user': 'zzlong2'}
1789647228 conv_key=jwt_leg_zzlong3 legid={'user': 'zzlong3'}
1789647298 conv_key=jwt_leg_zzlong6 legid={'user': 'zzlong6'}
1789647316 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647381 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647443 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647484 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789647508 conv_key=jwt_leg_zzlong2 legid={'user': 'zzlong2'}
1789647581 conv_key=jwt_leg_zzlong2 legid={'user': 'zzlong2'}
1789647621 conv_key=jwt_leg_zzlong3 legid={'user': 'zzlong3'}
1789647645 conv_key=jwt_leg_zzlong3 legid={'user': 'zzlong3'}
1789647710 conv_key=jwt_leg_zzlong4 legid={'user': 'zzlong4'}
1789648315 conv_key=jwt_leg_zzlong5 legid={'user': 'zzlong5'}
1789648491 conv_key=jwt_leg_zzlong1 legid={'user': 'zzlong1'}
1789648678 conv_key=jwt_leg_zzlong2 legid={'user': 'zzlong2'}
1789648865 conv_key=jwt_leg_zzlong3 legid={'user': 'zzlong3'}
1789649052 conv_key=jwt_leg_zzlong4 legid={'user': 'zzlong4'}
1789649237 conv_key=jwt_leg_zzcheck legid={'user': 'zzcheck'}
1789649428 conv_key=jwt_leg_zzconvkey_2d37f257 legid={'user': 'zzconvkey'}
1789649437 conv_key=jwt_leg_zzconvkey_969161ff legid={'user': 'zzconvkey'}
1789649446 conv_key=jwt_leg_zzconvkey_2d37f257 legid={'user': 'zzconvkey'}
1789649506 conv_key=jwt_leg_zzlong1_ebaa3451 legid={'user': 'zzlong1'}
1789649592 conv_key=jwt_leg_zzlong1_ebaa3451 legid={'user': 'zzlong1'}
1789649646 conv_key=jwt_leg_zzlong2_ebaa3451 legid={'user': 'zzlong2'}
1789649778 conv_key=jwt_leg_zzlong3_ebaa3451 legid={'user': 'zzlong3'}
1789649799 conv_key=jwt_leg_zzlong3_ebaa3451 legid={'user': 'zzlong3'}
1789649852 conv_key=jwt_leg_zzlong4_ebaa3451 legid={'user': 'zzlong4'}
1789649921 conv_key=jwt_leg_zzlong4_ebaa3451 legid={'user': 'zzlong4'}
1789649971 conv_key=jwt_leg_zzlong5_ebaa3451 legid={'user': 'zzlong5'}
1789650069 conv_key=jwt_leg_zzlong5_ebaa3451 legid={'user': 'zzlong5'}
1789650144 conv_key=jwt_leg_zzlong6_ebaa3451 legid={'user': 'zzlong6'}
1789650216 conv_key=jwt_leg_zzlong6_ebaa3451 legid={'user': 'zzlong6'}
1789650284 conv_key=jwt_leg_zzlong7_ebaa3451 legid={'user': 'zzlong7'}
1789650337 conv_key=jwt_leg_zzlong7_ebaa3451 legid={'user': 'zzlong7'}
1789650412 conv_key=jwt_leg_zzlong8_ebaa3451 legid={'user': 'zzlong8'}
1789759569 conv_key=jwt_leg_caoyunxiang_6fcc0306 legid={'authority': 'TCE', 'expireTime': 1789824699, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789804552 conv_key=jwt_leg_caoyunxiang_d92c2cb3 legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789804996 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805013 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805030 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Bernard-Prod', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805049 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805098 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805317 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882380, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805638 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805707 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789805945 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789806821 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789807032 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789807126 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789807180 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882380, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed02', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789807237 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882309, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed01', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
1789821654 conv_key=jwt_leg_caoyunxiang_0ce6a75f legid={'authority': 'TCE', 'expireTime': 1789882473, 'extension': {'cluster_name': 'kitex_ide', 'idc': 'MY2', 'logical_cluster': 'default', 'physical_cluster': 'Fed03', 'service_type': 'app_engine', 'zone': 'Singapore-Central'}, 'primaryAuthType': 'psm', 'psm': 'flow.ide.copilot', 'user': 'caoyunxiang', 'version': 0}
